X,Y,Z,value
180.0,163.0,0.0,93.7409973145
180.0,185.0,0.0,3.46750020981
149.0,93.0,0.0,569.560180664
125.0,212.0,0.0,36.391998291
146.0,226.0,0.0,108.721969604
248.0,290.0,0.0,0.997999966145
186.0,245.0,0.0,506.893981934
32.0,181.0,0.0,87.822013855
222.0,164.0,0.0,109.568031311
65.0,157.0,0.0,3428.95336914
27.0,35.0,0.0,22.4120006561
156.0,150.0,0.0,104.892021179
163.0,229.0,0.0,18.8199996948
1.0,54.0,0.0,1920.01135254
16.0,62.0,0.0,133.900085449
39.0,132.0,0.0,22.8649978638
183.0,190.0,0.0,6.42299938202
174.0,183.0,0.0,3.98799967766
166.0,113.0,0.0,434.074890137
51.0,210.0,0.0,58.8670005798
48.0,251.0,0.0,652.471008301
50.0,192.0,0.0,795.937011719
125.0,115.0,0.0,0.526666820049
167.0,16.0,0.0,97.0569992065
119.0,8.0,0.0,642.280944824
35.0,42.0,0.0,17.3259983063
99.0,57.0,0.0,0.526666820049
148.0,283.0,0.0,1175.7800293
26.0,84.0,0.0,677.065002441
62.0,270.0,0.0,394.719970703
248.0,231.0,0.0,7.82300043106
183.0,212.0,0.0,191.593978882
109.0,262.0,0.0,207.129013062
17.0,274.0,0.0,414.648925781
116.0,175.0,0.0,0.526666820049
226.0,190.0,0.0,27.0479984283
223.0,196.0,0.0,30.0569992065
144.0,182.0,0.0,7.91280031204
207.0,115.0,0.0,102.328010559
86.0,289.0,0.0,44.3809928894
166.0,291.0,0.0,13.3944997787
154.0,202.0,0.0,88.3499984741
186.0,258.0,0.0,44.3650016785
131.0,203.0,0.0,47.0
153.0,162.0,0.0,407.99395752
33.0,108.0,0.0,181.093002319
187.0,10.0,0.0,10.624001503
140.0,238.0,0.0,0.526666820049
4.0,36.0,0.0,12.9009990692
32.0,295.0,0.0,366.136993408
178.0,162.0,0.0,632.445983887
148.0,141.0,0.0,1174.52990723
75.0,34.0,0.0,183.183013916
180.0,218.0,0.0,9.48433303833
54.0,20.0,0.0,33.4614982605
198.0,43.0,0.0,4.59349918365
100.0,63.0,0.0,0.526666820049
209.0,33.0,0.0,1909.05761719
159.0,136.0,0.0,77.6900253296
3.0,37.0,0.0,23.2489948273
192.0,235.0,0.0,49.8280029297
259.0,227.0,0.0,2.2959997654
31.0,178.0,0.0,175.578994751
243.0,201.0,0.0,280.518005371
17.0,144.0,0.0,14.0150003433
31.0,163.0,0.0,217.072967529
141.0,50.0,0.0,346.627044678
38.0,256.0,0.0,435.561004639
6.0,144.0,0.0,202.183013916
227.0,129.0,0.0,105.160011292
204.0,133.0,0.0,197.284011841
131.0,179.0,0.0,141.04699707
231.0,153.0,0.0,2.94200015068
173.0,246.0,0.0,479.446990967
93.0,281.0,0.0,23.31133461
14.0,252.0,0.0,18.6280002594
190.0,118.0,0.0,0.526666820049
143.0,28.0,0.0,4.36000013351
212.0,203.0,0.0,1094.95996094
226.0,49.0,0.0,100.121009827
115.0,281.0,0.0,33.8670005798
88.0,103.0,0.0,1535.66015625
142.0,202.0,0.0,17.6159992218
139.0,252.0,0.0,20.1479988098
130.0,194.0,0.0,0.526666820049
115.0,267.0,0.0,2.13200044632
60.0,134.0,0.0,13.935667038
259.0,30.0,0.0,0.526666820049
80.0,132.0,0.0,94.725944519
172.0,168.0,0.0,235.417999268
144.0,85.0,0.0,1.39800012112
57.0,144.0,0.0,425.764007568
247.0,123.0,0.0,0.526666820049
254.0,56.0,0.0,37.1320037842
71.0,162.0,0.0,220.677047729
110.0,135.0,0.0,38.9439849854
141.0,122.0,0.0,3.69499993324
76.0,145.0,0.0,895.429992676
143.0,242.0,0.0,85.1690139771
232.0,135.0,0.0,152.463012695
68.0,252.0,0.0,0.526666820049
216.0,179.0,0.0,0.526666820049
107.0,148.0,0.0,15.2909984589
207.0,199.0,0.0,33.8569984436
238.0,246.0,0.0,61.3029975891
57.0,203.0,0.0,1224.45043945
51.0,166.0,0.0,315.391998291
13.0,20.0,0.0,0.526666820049
184.0,213.0,0.0,7.68699789047
85.0,67.0,0.0,1759.91967773
245.0,252.0,0.0,34.4289970398
45.0,57.0,0.0,111.391998291
186.0,95.0,0.0,317.958007813
14.0,117.0,0.0,72.7029953003
125.0,242.0,0.0,567.935974121
201.0,191.0,0.0,19.6056671143
234.0,215.0,0.0,107.196006775
134.0,33.0,0.0,112.369010925
132.0,91.0,0.0,186.460998535
17.0,167.0,0.0,202.265029907
90.0,186.0,0.0,14.0745000839
232.0,237.0,0.0,586.539001465
210.0,257.0,0.0,317.697021484
46.0,115.0,0.0,9.63999938965
57.0,263.0,0.0,1834.23986816
146.0,156.0,0.0,3.86599946022
178.0,220.0,0.0,519.231994629
88.0,282.0,0.0,25.204000473
44.0,8.0,0.0,56.7690010071
228.0,176.0,0.0,0.526666820049
7.0,92.0,0.0,205.331985474
88.0,98.0,0.0,554.353027344
80.0,195.0,0.0,161.957000732
60.0,259.0,0.0,2614.75146484
35.0,5.0,0.0,4.77549982071
141.0,263.0,0.0,0.526666820049
199.0,280.0,0.0,8.97900009155
249.0,44.0,0.0,1055.58984375
19.0,89.0,0.0,763.916015625
115.0,124.0,0.0,30.7409992218
24.0,213.0,0.0,96.685005188
23.0,90.0,0.0,1267.55041504
58.0,39.0,0.0,4.34100008011
175.0,278.0,0.0,32.3160018921
45.0,293.0,0.0,577.145996094
55.0,122.0,0.0,5.0004992485
73.0,214.0,0.0,0.526666820049
203.0,193.0,0.0,27.2839984894
160.0,248.0,0.0,34.5559997559
228.0,51.0,0.0,0.526666820049
41.0,277.0,0.0,1039.67004395
29.0,221.0,0.0,15.6890010834
235.0,52.0,0.0,0.526666820049
240.0,211.0,0.0,92.0440063477
48.0,229.0,0.0,1619.47033691
205.0,221.0,0.0,6.76200008392
211.0,284.0,0.0,0.526666820049
217.0,188.0,0.0,16.0995006561
103.0,217.0,0.0,27.154499054
223.0,237.0,0.0,1064.5300293
225.0,225.0,0.0,498.156890869
14.0,9.0,0.0,0.526666820049
94.0,293.0,0.0,1503.79003906
109.0,105.0,0.0,11.2279987335
245.0,177.0,0.0,931.711425781
234.0,247.0,0.0,104.529975891
71.0,207.0,0.0,105.559036255
24.0,233.0,0.0,63.8344993591
162.0,258.0,0.0,94.236000061
39.0,172.0,0.0,1442.95947266
139.0,138.0,0.0,1.08199989796
239.0,11.0,0.0,100.024002075
214.0,293.0,0.0,0.526666820049
177.0,138.0,0.0,122.978004456
63.0,269.0,0.0,300.342987061
100.0,153.0,0.0,31.1639995575
40.0,106.0,0.0,229.567962646
199.0,113.0,0.0,71.7299957275
226.0,260.0,0.0,14.187997818
222.0,1.0,0.0,90.9090042114
124.0,151.0,0.0,2.98950004578
99.0,290.0,0.0,1648.23010254
124.0,53.0,0.0,25.8330001831
253.0,178.0,0.0,42.9700012207
254.0,27.0,0.0,1.28800022602
199.0,148.0,0.0,389.334960938
223.0,295.0,0.0,0.526666820049
91.0,125.0,0.0,2005.14904785
105.0,208.0,0.0,0.526666820049
153.0,144.0,0.0,152.369003296
30.0,43.0,0.0,19.283000946
203.0,121.0,0.0,0.526666820049
259.0,260.0,0.0,0.526666820049
15.0,288.0,0.0,369.45098877
5.0,0.0,0.0,0.526666820049
191.0,177.0,0.0,44.125
110.0,37.0,0.0,204.490997314
85.0,1.0,0.0,97.3150177002
128.0,26.0,0.0,68.2419967651
165.0,38.0,0.0,243.958007813
51.0,53.0,0.0,204.302993774
177.0,267.0,0.0,22.1240024567
185.0,123.0,0.0,0.526666820049
63.0,290.0,0.0,4.14187526703
176.0,239.0,0.0,414.204986572
258.0,29.0,0.0,39.311000824
198.0,31.0,0.0,4.89400005341
239.0,59.0,0.0,0.526666820049
128.0,56.0,0.0,26.0279998779
206.0,295.0,0.0,7.24000024796
1.0,105.0,0.0,335.722991943
5.0,142.0,0.0,93.6060028076
99.0,93.0,0.0,27.9529972076
134.0,97.0,0.0,227.574005127
219.0,3.0,0.0,642.838989258
183.0,169.0,0.0,101.208007813
113.0,57.0,0.0,576.971069336
44.0,194.0,0.0,669.476135254
14.0,69.0,0.0,172.135101318
85.0,166.0,0.0,4467.52685547
239.0,146.0,0.0,12.5710000992
181.0,145.0,0.0,85.8780059814
208.0,293.0,0.0,2.84100008011
117.0,238.0,0.0,76.1610031128
100.0,224.0,0.0,40.8960037231
138.0,124.0,0.0,49.4850082397
134.0,183.0,0.0,0.526666820049
180.0,103.0,0.0,42.047000885
100.0,264.0,0.0,489.110900879
106.0,122.0,0.0,543.734802246
6.0,124.0,0.0,39.3140029907
53.0,128.0,0.0,10.1179990768
56.0,213.0,0.0,1540.73046875
72.0,78.0,0.0,70.0989990234
178.0,180.0,0.0,7.76449966431
218.0,190.0,0.0,22.6050014496
52.0,160.0,0.0,734.381103516
253.0,266.0,0.0,0.526666820049
100.0,237.0,0.0,75.6670150757
145.0,51.0,0.0,407.819885254
134.0,256.0,0.0,14.514998436
117.0,116.0,0.0,15.2860002518
164.0,154.0,0.0,44.7419891357
56.0,228.0,0.0,509.800994873
206.0,70.0,0.0,66.5079803467
145.0,275.0,0.0,18.7149982452
73.0,268.0,0.0,0.526666820049
19.0,57.0,0.0,12.998000145
195.0,122.0,0.0,0.526666820049
89.0,271.0,0.0,26.8589935303
150.0,177.0,0.0,603.103027344
211.0,184.0,0.0,0.526666820049
210.0,153.0,0.0,135.758010864
42.0,287.0,0.0,628.595825195
168.0,208.0,0.0,1682.28015137
38.0,205.0,0.0,619.446228027
99.0,251.0,0.0,447.04107666
128.0,11.0,0.0,364.231964111
61.0,2.0,0.0,2.21249985695
237.0,260.0,0.0,11.9947500229
51.0,284.0,0.0,1644.30004883
215.0,289.0,0.0,0.526666820049
22.0,189.0,0.0,17.4599933624
200.0,156.0,0.0,1049.18994141
0.0,99.0,0.0,616.145019531
259.0,96.0,0.0,0.526666820049
91.0,265.0,0.0,19.4253311157
11.0,205.0,0.0,10.2910013199
96.0,260.0,0.0,433.901000977
51.0,222.0,0.0,787.29901123
163.0,46.0,0.0,1512.94958496
180.0,114.0,0.0,300.037994385
230.0,6.0,0.0,775.943603516
31.0,130.0,0.0,28.641002655
243.0,235.0,0.0,0.526666820049
149.0,142.0,0.0,433.554962158
80.0,277.0,0.0,23.7810020447
71.0,41.0,0.0,171.128997803
88.0,118.0,0.0,674.46697998
190.0,85.0,0.0,213.2134552
257.0,270.0,0.0,1.08099985123
37.0,26.0,0.0,20.8877506256
71.0,194.0,0.0,2659.08032227
217.0,89.0,0.0,1788.95019531
122.0,6.0,0.0,365.436004639
233.0,145.0,0.0,65.6299972534
236.0,39.0,0.0,417.800994873
76.0,278.0,0.0,12.1139993668
103.0,188.0,0.0,0.526666820049
36.0,66.0,0.0,0.526666820049
132.0,93.0,0.0,348.426025391
210.0,190.0,0.0,17.9180011749
128.0,245.0,0.0,343.791931152
103.0,220.0,0.0,37.7679977417
246.0,227.0,0.0,560.293762207
243.0,251.0,0.0,253.786010742
24.0,170.0,0.0,7.24133348465
80.0,210.0,0.0,0.526666820049
254.0,215.0,0.0,341.960998535
242.0,189.0,0.0,466.678985596
76.0,93.0,0.0,347.338012695
29.0,136.0,0.0,25.8379993439
190.0,180.0,0.0,6.7359995842
28.0,12.0,0.0,6.04666662216
34.0,234.0,0.0,670.456970215
58.0,106.0,0.0,230.026000977
148.0,279.0,0.0,80.4339904785
223.0,126.0,0.0,0.526666820049
63.0,131.0,0.0,46.8880004883
184.0,249.0,0.0,421.175018311
146.0,285.0,0.0,223.408996582
184.0,253.0,0.0,47.8349914551
162.0,206.0,0.0,807.308959961
231.0,258.0,0.0,18.2409992218
64.0,51.0,0.0,41.8209991455
39.0,290.0,0.0,39.0979995728
246.0,242.0,0.0,0.526666820049
108.0,284.0,0.0,10.3680000305
209.0,227.0,0.0,9.71299934387
33.0,125.0,0.0,7.92675018311
207.0,142.0,0.0,565.41204834
157.0,294.0,0.0,0.526666820049
53.0,149.0,0.0,154.654022217
133.0,220.0,0.0,170.005004883
191.0,106.0,0.0,23.0300006866
7.0,142.0,0.0,83.1309967041
124.0,258.0,0.0,0.526666820049
214.0,20.0,0.0,364.871887207
130.0,253.0,0.0,8.41499900818
145.0,14.0,0.0,43.4710006714
34.0,97.0,0.0,0.526666820049
245.0,46.0,0.0,755.846923828
250.0,260.0,0.0,0.526666820049
121.0,248.0,0.0,40.452999115
45.0,112.0,0.0,52.329990387
6.0,51.0,0.0,234.234985352
188.0,149.0,0.0,502.528930664
187.0,179.0,0.0,9.80549907684
152.0,60.0,0.0,1070.9699707
63.0,129.0,0.0,14.9930028915
3.0,264.0,0.0,12.468000412
58.0,22.0,0.0,0.526666820049
227.0,39.0,0.0,527.453979492
116.0,245.0,0.0,40.8120002747
147.0,87.0,0.0,465.58694458
256.0,174.0,0.0,3.42299962044
152.0,161.0,0.0,168.664932251
81.0,143.0,0.0,3594.69116211
221.0,105.0,0.0,1348.95983887
129.0,239.0,0.0,305.983001709
100.0,70.0,0.0,0.526666820049
29.0,32.0,0.0,21.8659973145
5.0,31.0,0.0,0.526666820049
200.0,224.0,0.0,550.460021973
35.0,151.0,0.0,292.553009033
207.0,271.0,0.0,457.207000732
68.0,88.0,0.0,0.526666820049
114.0,94.0,0.0,0.560500025749
189.0,35.0,0.0,55.7794952393
214.0,213.0,0.0,294.334014893
115.0,90.0,0.0,10.6321992874
215.0,63.0,0.0,350.859039307
199.0,177.0,0.0,47.9700012207
17.0,283.0,0.0,0.526666820049
193.0,97.0,0.0,371.95993042
82.0,91.0,0.0,318.858062744
183.0,84.0,0.0,429.613006592
234.0,146.0,0.0,14.9409999847
75.0,180.0,0.0,2325.56030273
105.0,15.0,0.0,1.15528571606
216.0,299.0,0.0,1.87328565121
134.0,282.0,0.0,33.1760025024
126.0,94.0,0.0,59.0010108948
253.0,36.0,0.0,1.07839989662
209.0,202.0,0.0,31.1009998322
250.0,134.0,0.0,0.526666820049
44.0,35.0,0.0,19.9810009003
244.0,228.0,0.0,63.9590110779
218.0,151.0,0.0,527.030090332
35.0,44.0,0.0,16.3292503357
231.0,46.0,0.0,2.64300060272
160.0,176.0,0.0,547.494018555
204.0,73.0,0.0,0.743466675282
171.0,107.0,0.0,372.760803223
235.0,102.0,0.0,8.99100112915
55.0,168.0,0.0,800.798095703
82.0,112.0,0.0,352.403015137
250.0,55.0,0.0,137.9349823
166.0,211.0,0.0,451.035980225
39.0,11.0,0.0,2.23071432114
128.0,13.0,0.0,0.526666820049
219.0,57.0,0.0,88.8969955444
11.0,56.0,0.0,427.985992432
218.0,177.0,0.0,0.526666820049
107.0,250.0,0.0,591.49597168
118.0,91.0,0.0,4.96350049973
44.0,278.0,0.0,1279.60009766
80.0,161.0,0.0,4441.44921875
24.0,133.0,0.0,18.0979995728
148.0,1.0,0.0,12.4009981155
1.0,281.0,0.0,4.13066673279
93.0,166.0,0.0,30.4134998322
216.0,163.0,0.0,221.409011841
256.0,181.0,0.0,0.526666820049
99.0,259.0,0.0,56.797000885
152.0,279.0,0.0,312.605010986
203.0,48.0,0.0,43.2439994812
112.0,170.0,0.0,11.4064998627
144.0,230.0,0.0,14.1210002899
178.0,265.0,0.0,16.4939994812
31.0,33.0,0.0,21.8233337402
191.0,149.0,0.0,253.700958252
128.0,96.0,0.0,219.648880005
116.0,266.0,0.0,202.199996948
41.0,98.0,0.0,315.45199585
22.0,154.0,0.0,13.5633335114
73.0,106.0,0.0,120.307014465
74.0,193.0,0.0,3449.78076172
24.0,278.0,0.0,45.3959999084
160.0,132.0,0.0,199.315994263
4.0,169.0,0.0,387.54095459
160.0,252.0,0.0,43.8870010376
113.0,74.0,0.0,117.248008728
42.0,217.0,0.0,211.499008179
46.0,274.0,0.0,1749.19995117
215.0,133.0,0.0,286.195983887
66.0,268.0,0.0,1.77500069141
10.0,292.0,0.0,8.37899971008
91.0,260.0,0.0,14.0830011368
123.0,93.0,0.0,20.8872489929
219.0,174.0,0.0,2.52025008202
91.0,71.0,0.0,1529.47009277
66.0,262.0,0.0,258.745025635
60.0,101.0,0.0,0.916250050068
115.0,38.0,0.0,11.0050001144
201.0,251.0,0.0,43.6460037231
95.0,61.0,0.0,0.526666820049
42.0,263.0,0.0,1174.140625
251.0,13.0,0.0,45.328994751
145.0,253.0,0.0,24.263999939
7.0,117.0,0.0,182.329986572
229.0,132.0,0.0,136.542922974
180.0,106.0,0.0,55.4760017395
90.0,288.0,0.0,26.3306655884
42.0,251.0,0.0,414.955963135
142.0,259.0,0.0,0.526666820049
258.0,191.0,0.0,19.4855003357
34.0,126.0,0.0,8.18200016022
220.0,125.0,0.0,0.526666820049
112.0,241.0,0.0,79.3209991455
138.0,299.0,0.0,15.5574998856
100.0,150.0,0.0,28.608997345
61.0,87.0,0.0,117.282989502
239.0,90.0,0.0,0.526666820049
25.0,30.0,0.0,21.4910011292
188.0,296.0,0.0,13.6820001602
94.0,76.0,0.0,801.094970703
180.0,191.0,0.0,22.5690021515
207.0,149.0,0.0,1056.31005859
163.0,74.0,0.0,590.739990234
120.0,20.0,0.0,37.3499984741
188.0,4.0,0.0,5.09399938583
14.0,15.0,0.0,0.526666820049
42.0,15.0,0.0,4.56575012207
194.0,48.0,0.0,3.28233361244
3.0,155.0,0.0,299.568023682
176.0,192.0,0.0,28.6220035553
170.0,264.0,0.0,371.967987061
137.0,270.0,0.0,2.38299965858
193.0,107.0,0.0,22.8810062408
161.0,139.0,0.0,497.589996338
13.0,22.0,0.0,0.526666820049
109.0,232.0,0.0,229.868988037
142.0,37.0,0.0,74.12449646
25.0,123.0,0.0,2.62399983406
82.0,260.0,0.0,0.526666820049
70.0,79.0,0.0,101.396987915
95.0,244.0,0.0,60.6069946289
89.0,231.0,0.0,0.526666820049
259.0,34.0,0.0,42.4230003357
147.0,143.0,0.0,689.442993164
208.0,120.0,0.0,7.17299985886
258.0,23.0,0.0,3.29966640472
170.0,238.0,0.0,246.988006592
21.0,32.0,0.0,21.2740039825
168.0,146.0,0.0,0.526666820049
238.0,91.0,0.0,0.526666820049
146.0,170.0,0.0,0.808999955654
70.0,102.0,0.0,20.6195011139
30.0,222.0,0.0,108.651000977
47.0,125.0,0.0,33.158000946
258.0,11.0,0.0,0.526666820049
8.0,297.0,0.0,16.3239994049
168.0,108.0,0.0,380.472930908
71.0,168.0,0.0,544.271972656
236.0,238.0,0.0,158.897964478
95.0,65.0,0.0,0.526666820049
236.0,160.0,0.0,0.526666820049
54.0,75.0,0.0,42.3640022278
194.0,89.0,0.0,210.458999634
193.0,110.0,0.0,39.5559959412
154.0,298.0,0.0,67.3480072021
241.0,274.0,0.0,13.9110012054
21.0,149.0,0.0,96.8439865112
97.0,276.0,0.0,6.44199991226
137.0,243.0,0.0,112.689002991
184.0,135.0,0.0,6.49199962616
204.0,174.0,0.0,58.5310020447
38.0,276.0,0.0,2260.48242188
134.0,181.0,0.0,45.3680000305
203.0,267.0,0.0,53.9689979553
201.0,197.0,0.0,30.4239997864
236.0,29.0,0.0,48.6479949951
139.0,129.0,0.0,131.926986694
144.0,27.0,0.0,501.259033203
215.0,127.0,0.0,137.09602356
231.0,291.0,0.0,10.4709997177
220.0,166.0,0.0,188.674972534
258.0,274.0,0.0,5.19799995422
77.0,186.0,0.0,824.152099609
166.0,110.0,0.0,2.59357142448
187.0,7.0,0.0,11.2010002136
109.0,156.0,0.0,30.3090000153
203.0,28.0,0.0,42.6949920654
56.0,256.0,0.0,1332.70043945
131.0,38.0,0.0,7.69666671753
59.0,211.0,0.0,1215.98999023
201.0,188.0,0.0,8.23175048828
73.0,127.0,0.0,365.140014648
68.0,54.0,0.0,12.4120006561
50.0,194.0,0.0,297.822998047
199.0,217.0,0.0,1508.43933105
92.0,136.0,0.0,663.11706543
228.0,260.0,0.0,13.1059999466
161.0,16.0,0.0,11.970000267
44.0,195.0,0.0,815.593994141
161.0,174.0,0.0,405.971923828
87.0,214.0,0.0,0.526666820049
228.0,253.0,0.0,13.1049995422
155.0,188.0,0.0,6.3200006485
34.0,66.0,0.0,2239.94238281
227.0,299.0,0.0,5.00399971008
106.0,159.0,0.0,30.3010025024
163.0,165.0,0.0,0.721399962902
110.0,123.0,0.0,1296.84887695
227.0,27.0,0.0,106.305015564
21.0,88.0,0.0,599.226013184
255.0,196.0,0.0,168.947998047
121.0,44.0,0.0,0.526666820049
52.0,272.0,0.0,5071.74707031
87.0,191.0,0.0,14.8710002899
113.0,296.0,0.0,39.7700004578
36.0,93.0,0.0,718.778015137
102.0,40.0,0.0,94.2639923096
250.0,24.0,0.0,199.119995117
81.0,144.0,0.0,898.74621582
224.0,53.0,0.0,0.526666820049
255.0,49.0,0.0,2.38399958611
2.0,235.0,0.0,0.637749910355
195.0,270.0,0.0,8.59800052643
259.0,47.0,0.0,3.00133347511
25.0,96.0,0.0,6.63799953461
18.0,282.0,0.0,0.526666820049
128.0,246.0,0.0,5.85300016403
75.0,17.0,0.0,105.931991577
246.0,38.0,0.0,5.08599996567
209.0,11.0,0.0,12.7450017929
175.0,273.0,0.0,67.98097229
77.0,87.0,0.0,53.6679992676
71.0,35.0,0.0,82.800994873
91.0,287.0,0.0,84.1989974976
236.0,275.0,0.0,12.7430019379
245.0,245.0,0.0,95.6420059204
196.0,286.0,0.0,11.1330003738
77.0,216.0,0.0,0.526666820049
11.0,206.0,0.0,6.95199966431
218.0,82.0,0.0,256.863922119
180.0,183.0,0.0,1.60660004616
165.0,290.0,0.0,8.03499889374
77.0,194.0,0.0,817.965026855
191.0,82.0,0.0,763.304077148
5.0,105.0,0.0,266.049041748
102.0,105.0,0.0,957.490966797
15.0,251.0,0.0,16.3150005341
96.0,15.0,0.0,135.055999756
75.0,282.0,0.0,20.7759914398
33.0,33.0,0.0,21.8820018768
232.0,210.0,0.0,523.416137695
28.0,0.0,0.0,32.8849983215
207.0,49.0,0.0,56.969997406
53.0,108.0,0.0,36.0480003357
157.0,175.0,0.0,442.734985352
73.0,178.0,0.0,1612.95983887
44.0,266.0,0.0,685.755004883
200.0,238.0,0.0,46.5795021057
121.0,171.0,0.0,0.526666820049
139.0,48.0,0.0,382.309997559
107.0,38.0,0.0,555.08190918
138.0,44.0,0.0,555.25982666
137.0,63.0,0.0,223.726516724
149.0,77.0,0.0,1143.49023438
230.0,119.0,0.0,776.50201416
144.0,208.0,0.0,194.350006104
8.0,116.0,0.0,459.309020996
155.0,280.0,0.0,85.8880004883
211.0,205.0,0.0,64.8584976196
205.0,149.0,0.0,34.0250015259
75.0,36.0,0.0,56.7099952698
30.0,206.0,0.0,5.94699954987
36.0,29.0,0.0,21.6586666107
109.0,29.0,0.0,44.0050010681
39.0,67.0,0.0,0.526666820049
18.0,136.0,0.0,6.48699951172
72.0,138.0,0.0,1419.15002441
117.0,8.0,0.0,70.0419921875
90.0,141.0,0.0,345.909973145
66.0,71.0,0.0,0.526666820049
59.0,47.0,0.0,0.526666820049
233.0,25.0,0.0,1612.65930176
199.0,115.0,0.0,0.526666820049
76.0,8.0,0.0,100.874992371
142.0,198.0,0.0,0.743466675282
134.0,189.0,0.0,0.526666820049
73.0,55.0,0.0,63.8390007019
82.0,244.0,0.0,0.526666820049
11.0,226.0,0.0,6.83500051498
227.0,142.0,0.0,63.2190093994
42.0,41.0,0.0,18.2110004425
256.0,149.0,0.0,53.5284996033
85.0,40.0,0.0,0.526666820049
123.0,144.0,0.0,862.925476074
98.0,294.0,0.0,18.6870002747
71.0,90.0,0.0,0.526666820049
116.0,39.0,0.0,41.0594978333
6.0,282.0,0.0,81.7860107422
126.0,185.0,0.0,0.526666820049
185.0,60.0,0.0,0.725500047207
59.0,216.0,0.0,671.545471191
130.0,160.0,0.0,15.0427999496
16.0,78.0,0.0,1087.31896973
255.0,143.0,0.0,119.027015686
59.0,251.0,0.0,438.728973389
0.0,179.0,0.0,304.320007324
5.0,50.0,0.0,180.802047729
121.0,150.0,0.0,467.345001221
237.0,47.0,0.0,5.58400011063
23.0,235.0,0.0,66.8819961548
111.0,283.0,0.0,40.921497345
238.0,192.0,0.0,440.422027588
51.0,250.0,0.0,1355.61120605
208.0,9.0,0.0,7.2120013237
53.0,182.0,0.0,595.562988281
254.0,12.0,0.0,61.4210014343
74.0,68.0,0.0,2.78049993515
111.0,222.0,0.0,128.643035889
145.0,8.0,0.0,409.99697876
141.0,45.0,0.0,269.146026611
12.0,43.0,0.0,23.6310005188
214.0,127.0,0.0,0.526666820049
134.0,53.0,0.0,14.0544996262
229.0,80.0,0.0,12.031999588
174.0,107.0,0.0,309.569030762
125.0,277.0,0.0,1.12050008774
71.0,198.0,0.0,1579.59997559
140.0,288.0,0.0,209.279998779
