X,Y,Z,value
99.0,0.0,0.0,62.1539993286
100.0,0.0,0.0,128.009994507
101.0,0.0,0.0,9.47100067139
102.0,0.0,0.0,11.8669996262
103.0,0.0,0.0,16.2854995728
104.0,0.0,0.0,316.3359375
105.0,0.0,0.0,688.42401123
106.0,0.0,0.0,174.347000122
107.0,0.0,0.0,120.364990234
108.0,0.0,0.0,81.8259963989
109.0,0.0,0.0,489.908996582
110.0,0.0,0.0,91.1510009766
111.0,0.0,0.0,289.111999512
112.0,0.0,0.0,283.440002441
113.0,0.0,0.0,41.2100028992
114.0,0.0,0.0,2.75900006294
115.0,0.0,0.0,4.14349985123
116.0,0.0,0.0,342.703979492
117.0,0.0,0.0,253.359054565
118.0,0.0,0.0,117.037002563
119.0,0.0,0.0,7.30600070953
120.0,0.0,0.0,8.6920003891
121.0,0.0,0.0,1047.93017578
122.0,0.0,0.0,10.8800067902
123.0,0.0,0.0,156.059951782
124.0,0.0,0.0,34.1730041504
125.0,0.0,0.0,4.01199913025
126.0,0.0,0.0,1.50200045109
127.0,0.0,0.0,0.526666820049
128.0,0.0,0.0,94.5010147095
129.0,0.0,0.0,89.3560028076
130.0,0.0,0.0,0.526666820049
131.0,0.0,0.0,0.526666820049
132.0,0.0,0.0,255.007003784
133.0,0.0,0.0,162.242996216
134.0,0.0,0.0,115.204032898
135.0,0.0,0.0,2.13499999046
136.0,0.0,0.0,125.718994141
137.0,0.0,0.0,85.4850006104
138.0,0.0,0.0,241.300994873
139.0,0.0,0.0,63.5359992981
140.0,0.0,0.0,21.7329998016
141.0,0.0,0.0,38.4720001221
142.0,0.0,0.0,48.5566673279
143.0,0.0,0.0,36.8399963379
144.0,0.0,0.0,35.0390014648
145.0,0.0,0.0,107.78099823
146.0,0.0,0.0,55.6660003662
147.0,0.0,0.0,50.3330001831
148.0,0.0,0.0,52.9969978333
149.0,0.0,0.0,111.04598999
150.0,0.0,0.0,179.494995117
151.0,0.0,0.0,64.5009994507
152.0,0.0,0.0,104.593002319
153.0,0.0,0.0,26.5620002747
154.0,0.0,0.0,35.3409996033
155.0,0.0,0.0,29.4239940643
156.0,0.0,0.0,29.5510005951
157.0,0.0,0.0,27.9379997253
158.0,0.0,0.0,23.2080001831
159.0,0.0,0.0,13.1149997711
160.0,0.0,0.0,2.91550016403
161.0,0.0,0.0,136.91998291
162.0,0.0,0.0,103.592018127
163.0,0.0,0.0,0.526666820049
164.0,0.0,0.0,0.526666820049
165.0,0.0,0.0,0.526666820049
166.0,0.0,0.0,0.526666820049
167.0,0.0,0.0,0.526666820049
168.0,0.0,0.0,0.759999930859
169.0,0.0,0.0,31.6549987793
170.0,0.0,0.0,33.7840003967
171.0,0.0,0.0,6.18499898911
172.0,0.0,0.0,7.43500232697
173.0,0.0,0.0,8.00300121307
174.0,0.0,0.0,8.81150054932
175.0,0.0,0.0,86.5559997559
176.0,0.0,0.0,9.22466659546
177.0,0.0,0.0,33.03150177
178.0,0.0,0.0,90.9899902344
179.0,0.0,0.0,143.962005615
180.0,0.0,0.0,101.009986877
181.0,0.0,0.0,41.0149879456
182.0,0.0,0.0,35.3359985352
183.0,0.0,0.0,8.3450012207
184.0,0.0,0.0,82.0249633789
185.0,0.0,0.0,63.4819869995
186.0,0.0,0.0,9.85200214386
187.0,0.0,0.0,9.12939929962
188.0,0.0,0.0,7.54199934006
189.0,0.0,0.0,256.136993408
190.0,0.0,0.0,145.997497559
191.0,0.0,0.0,43.8279953003
192.0,0.0,0.0,40.5400009155
193.0,0.0,0.0,0.526666820049
194.0,0.0,0.0,0.526666820049
195.0,0.0,0.0,0.526666820049
196.0,0.0,0.0,0.526666820049
197.0,0.0,0.0,0.526666820049
198.0,0.0,0.0,0.526666820049
199.0,0.0,0.0,0.526666820049
200.0,0.0,0.0,0.526666820049
201.0,0.0,0.0,0.526666820049
202.0,0.0,0.0,0.764249920845
203.0,0.0,0.0,1.18366670609
204.0,0.0,0.0,1.56633365154
205.0,0.0,0.0,2.01200032234
206.0,0.0,0.0,2.63199996948
207.0,0.0,0.0,3.94233322144
208.0,0.0,0.0,5.67766714096
209.0,0.0,0.0,7.69299650192
210.0,0.0,0.0,8.93733406067
211.0,0.0,0.0,9.3893995285
212.0,0.0,0.0,10.1960000992
213.0,0.0,0.0,11.5740013123
214.0,0.0,0.0,12.9469985962
215.0,0.0,0.0,13.8034992218
216.0,0.0,0.0,35.5260047913
217.0,0.0,0.0,652.146911621
218.0,0.0,0.0,600.155029297
219.0,0.0,0.0,261.680999756
220.0,0.0,0.0,165.863998413
221.0,0.0,0.0,116.283996582
222.0,0.0,0.0,115.412010193
223.0,0.0,0.0,289.497009277
224.0,0.0,0.0,601.966003418
225.0,0.0,0.0,675.000915527
226.0,0.0,0.0,444.246002197
227.0,0.0,0.0,504.427032471
228.0,0.0,0.0,701.674804688
229.0,0.0,0.0,1355.04052734
230.0,0.0,0.0,1466.58996582
231.0,0.0,0.0,614.047912598
232.0,0.0,0.0,799.441711426
233.0,0.0,0.0,334.322967529
234.0,0.0,0.0,460.178009033
235.0,0.0,0.0,748.984069824
236.0,0.0,0.0,233.207992554
237.0,0.0,0.0,82.1300125122
238.0,0.0,0.0,123.593002319
239.0,0.0,0.0,41.7459983826
240.0,0.0,0.0,19.1249980927
241.0,0.0,0.0,85.9630050659
242.0,0.0,0.0,239.415985107
243.0,0.0,0.0,191.418014526
244.0,0.0,0.0,92.5570068359
245.0,0.0,0.0,106.680992126
246.0,0.0,0.0,62.8079986572
247.0,0.0,0.0,62.827999115
248.0,0.0,0.0,28.8420009613
249.0,0.0,0.0,26.3379936218
250.0,0.0,0.0,22.2289981842
251.0,0.0,0.0,31.6680011749
252.0,0.0,0.0,12.2270002365
253.0,0.0,0.0,15.8649997711
254.0,0.0,0.0,22.1520004272
255.0,0.0,0.0,25.454000473
256.0,0.0,0.0,25.670665741
257.0,0.0,0.0,24.1979999542
258.0,0.0,0.0,22.0559997559
259.0,0.0,0.0,20.3040046692
0.0,1.0,0.0,0.526666820049
1.0,1.0,0.0,0.526666820049
2.0,1.0,0.0,0.526666820049
3.0,1.0,0.0,0.526666820049
4.0,1.0,0.0,0.526666820049
5.0,1.0,0.0,0.526666820049
6.0,1.0,0.0,0.526666820049
7.0,1.0,0.0,0.526666820049
8.0,1.0,0.0,0.526666820049
9.0,1.0,0.0,0.526666820049
10.0,1.0,0.0,0.526666820049
11.0,1.0,0.0,0.526666820049
12.0,1.0,0.0,0.526666820049
13.0,1.0,0.0,0.526666820049
14.0,1.0,0.0,0.526666820049
15.0,1.0,0.0,0.526666820049
16.0,1.0,0.0,0.526666820049
17.0,1.0,0.0,0.526666820049
18.0,1.0,0.0,0.526666820049
19.0,1.0,0.0,0.526666820049
20.0,1.0,0.0,0.526666820049
21.0,1.0,0.0,0.526666820049
22.0,1.0,0.0,0.526666820049
23.0,1.0,0.0,0.526666820049
24.0,1.0,0.0,0.526666820049
25.0,1.0,0.0,0.526666820049
26.0,1.0,0.0,0.526666820049
27.0,1.0,0.0,132.087982178
28.0,1.0,0.0,0.526666820049
29.0,1.0,0.0,0.526666820049
30.0,1.0,0.0,0.526666820049
31.0,1.0,0.0,0.526666820049
32.0,1.0,0.0,0.526666820049
33.0,1.0,0.0,1.03274989128
34.0,1.0,0.0,2.67620015144
35.0,1.0,0.0,7.12799882889
36.0,1.0,0.0,13.5880022049
37.0,1.0,0.0,18.1910018921
38.0,1.0,0.0,20.2030010223
39.0,1.0,0.0,20.7159996033
40.0,1.0,0.0,20.7440013885
41.0,1.0,0.0,56.1640014648
42.0,1.0,0.0,118.930999756
43.0,1.0,0.0,104.503982544
44.0,1.0,0.0,120.288002014
45.0,1.0,0.0,87.7819824219
46.0,1.0,0.0,54.3870048523
47.0,1.0,0.0,97.3280181885
48.0,1.0,0.0,27.6319961548
49.0,1.0,0.0,26.3630008698
50.0,1.0,0.0,26.0929985046
51.0,1.0,0.0,25.9740028381
52.0,1.0,0.0,26.2699985504
53.0,1.0,0.0,26.608997345
54.0,1.0,0.0,26.8320026398
55.0,1.0,0.0,26.405002594
56.0,1.0,0.0,24.0256652832
57.0,1.0,0.0,19.2320022583
58.0,1.0,0.0,567.277954102
59.0,1.0,0.0,370.37286377
60.0,1.0,0.0,46.2120018005
61.0,1.0,0.0,4.04420042038
62.0,1.0,0.0,3.29899954796
63.0,1.0,0.0,2.41299962997
64.0,1.0,0.0,1.57920002937
65.0,1.0,0.0,276.419036865
66.0,1.0,0.0,0.526666820049
67.0,1.0,0.0,0.526666820049
68.0,1.0,0.0,99.2410049438
69.0,1.0,0.0,303.458007813
70.0,1.0,0.0,226.173019409
71.0,1.0,0.0,130.494995117
72.0,1.0,0.0,167.758911133
73.0,1.0,0.0,184.046005249
74.0,1.0,0.0,182.021957397
75.0,1.0,0.0,75.0369796753
76.0,1.0,0.0,95.3379898071
77.0,1.0,0.0,58.7220687866
78.0,1.0,0.0,336.525024414
79.0,1.0,0.0,17.9034996033
80.0,1.0,0.0,33.5979995728
81.0,1.0,0.0,123.513999939
82.0,1.0,0.0,87.1660003662
83.0,1.0,0.0,211.404998779
84.0,1.0,0.0,494.319000244
85.0,1.0,0.0,97.3150177002
86.0,1.0,0.0,35.8099937439
87.0,1.0,0.0,110.529998779
88.0,1.0,0.0,34.5800018311
89.0,1.0,0.0,7.20199871063
90.0,1.0,0.0,128.550003052
91.0,1.0,0.0,647.689086914
92.0,1.0,0.0,383.816986084
93.0,1.0,0.0,81.5609970093
94.0,1.0,0.0,32.4379997253
95.0,1.0,0.0,3.69499993324
96.0,1.0,0.0,115.811973572
97.0,1.0,0.0,142.489990234
98.0,1.0,0.0,5.83799982071
99.0,1.0,0.0,33.4010009766
100.0,1.0,0.0,155.817993164
101.0,1.0,0.0,285.423034668
102.0,1.0,0.0,202.194000244
103.0,1.0,0.0,101.40599823
104.0,1.0,0.0,40.9029998779
105.0,1.0,0.0,754.497070313
106.0,1.0,0.0,109.922012329
107.0,1.0,0.0,84.8560028076
108.0,1.0,0.0,46.8580055237
109.0,1.0,0.0,277.553985596
110.0,1.0,0.0,413.665985107
111.0,1.0,0.0,43.9469985962
112.0,1.0,0.0,1.01866674423
113.0,1.0,0.0,371.260986328
114.0,1.0,0.0,519.701049805
115.0,1.0,0.0,3.41275000572
116.0,1.0,0.0,151.026992798
117.0,1.0,0.0,93.263999939
118.0,1.0,0.0,78.5820007324
119.0,1.0,0.0,34.8680000305
120.0,1.0,0.0,40.8260002136
121.0,1.0,0.0,238.008010864
122.0,1.0,0.0,417.351013184
123.0,1.0,0.0,9.31299972534
124.0,1.0,0.0,87.1449966431
125.0,1.0,0.0,118.355003357
126.0,1.0,0.0,32.8164978027
127.0,1.0,0.0,0.959999918938
128.0,1.0,0.0,87.8050003052
129.0,1.0,0.0,106.738998413
130.0,1.0,0.0,0.526666820049
131.0,1.0,0.0,0.526666820049
132.0,1.0,0.0,99.4599990845
133.0,1.0,0.0,0.833999931812
134.0,1.0,0.0,1.52900004387
135.0,1.0,0.0,2.49760007858
136.0,1.0,0.0,205.695999146
137.0,1.0,0.0,98.7949752808
138.0,1.0,0.0,151.330932617
139.0,1.0,0.0,19.5720005035
140.0,1.0,0.0,55.7209968567
141.0,1.0,0.0,68.5750274658
142.0,1.0,0.0,60.4329872131
143.0,1.0,0.0,57.0100021362
144.0,1.0,0.0,65.5810012817
145.0,1.0,0.0,149.589004517
146.0,1.0,0.0,261.140991211
147.0,1.0,0.0,6.65299987793
148.0,1.0,0.0,12.4009981155
149.0,1.0,0.0,17.5259990692
150.0,1.0,0.0,20.6679973602
151.0,1.0,0.0,89.1730041504
152.0,1.0,0.0,24.1590003967
153.0,1.0,0.0,26.3535003662
154.0,1.0,0.0,28.4160003662
155.0,1.0,0.0,29.4879989624
156.0,1.0,0.0,29.7609958649
157.0,1.0,0.0,28.6879959106
158.0,1.0,0.0,43.5079994202
159.0,1.0,0.0,95.6289978027
160.0,1.0,0.0,244.70199585
161.0,1.0,0.0,219.529998779
162.0,1.0,0.0,161.870010376
163.0,1.0,0.0,0.526666820049
164.0,1.0,0.0,0.526666820049
165.0,1.0,0.0,0.526666820049
166.0,1.0,0.0,61.3470001221
167.0,1.0,0.0,0.620400011539
168.0,1.0,0.0,42.3060035706
169.0,1.0,0.0,82.973991394
170.0,1.0,0.0,181.445007324
171.0,1.0,0.0,134.480026245
172.0,1.0,0.0,112.129074097
173.0,1.0,0.0,50.8480033875
174.0,1.0,0.0,6.17799901962
175.0,1.0,0.0,151.011993408
176.0,1.0,0.0,7.82700061798
177.0,1.0,0.0,7.9950003624
178.0,1.0,0.0,40.1790008545
179.0,1.0,0.0,98.9149932861
180.0,1.0,0.0,98.6060028076
181.0,1.0,0.0,32.5849952698
182.0,1.0,0.0,7.97049999237
183.0,1.0,0.0,8.20499992371
184.0,1.0,0.0,132.874023438
185.0,1.0,0.0,35.9630050659
186.0,1.0,0.0,9.03333377838
187.0,1.0,0.0,89.7449874878
188.0,1.0,0.0,292.854003906
189.0,1.0,0.0,101.547012329
190.0,1.0,0.0,101.513000488
191.0,1.0,0.0,1.24650013447
192.0,1.0,0.0,0.637749910355
193.0,1.0,0.0,0.526666820049
194.0,1.0,0.0,0.526666820049
195.0,1.0,0.0,0.526666820049
196.0,1.0,0.0,0.526666820049
197.0,1.0,0.0,0.526666820049
198.0,1.0,0.0,0.526666820049
199.0,1.0,0.0,0.526666820049
200.0,1.0,0.0,0.526666820049
201.0,1.0,0.0,0.526666820049
202.0,1.0,0.0,0.560500025749
203.0,1.0,0.0,1.01866674423
204.0,1.0,0.0,1.41399979591
205.0,1.0,0.0,1.88399970531
206.0,1.0,0.0,2.21199989319
207.0,1.0,0.0,3.35600042343
208.0,1.0,0.0,4.83699989319
209.0,1.0,0.0,36.8370018005
210.0,1.0,0.0,65.7079849243
211.0,1.0,0.0,55.7090034485
212.0,1.0,0.0,11.7709989548
213.0,1.0,0.0,12.5959997177
214.0,1.0,0.0,13.3229999542
215.0,1.0,0.0,13.9399986267
216.0,1.0,0.0,14.0339975357
217.0,1.0,0.0,1272.39941406
218.0,1.0,0.0,561.429138184
219.0,1.0,0.0,134.535003662
220.0,1.0,0.0,328.351989746
221.0,1.0,0.0,157.302993774
222.0,1.0,0.0,90.9090042114
223.0,1.0,0.0,31.4019985199
224.0,1.0,0.0,463.54196167
225.0,1.0,0.0,361.271972656
226.0,1.0,0.0,726.807006836
227.0,1.0,0.0,1329.86035156
228.0,1.0,0.0,1067.51000977
229.0,1.0,0.0,836.237304688
230.0,1.0,0.0,887.306091309
231.0,1.0,0.0,649.859069824
232.0,1.0,0.0,539.875
233.0,1.0,0.0,1100.01037598
234.0,1.0,0.0,353.632995605
235.0,1.0,0.0,514.064025879
236.0,1.0,0.0,119.668968201
237.0,1.0,0.0,198.834030151
238.0,1.0,0.0,94.2239990234
239.0,1.0,0.0,85.1910018921
240.0,1.0,0.0,157.53302002
241.0,1.0,0.0,117.041000366
242.0,1.0,0.0,325.401977539
243.0,1.0,0.0,518.492004395
244.0,1.0,0.0,176.870986938
245.0,1.0,0.0,66.4940032959
246.0,1.0,0.0,25.8630027771
247.0,1.0,0.0,87.1709899902
248.0,1.0,0.0,35.1430015564
249.0,1.0,0.0,24.6394996643
250.0,1.0,0.0,19.279001236
251.0,1.0,0.0,11.29500103
252.0,1.0,0.0,7.4219994545
253.0,1.0,0.0,11.29500103
254.0,1.0,0.0,18.7189998627
255.0,1.0,0.0,22.5420017242
256.0,1.0,0.0,23.5430049896
257.0,1.0,0.0,22.3269996643
258.0,1.0,0.0,19.2726669312
259.0,1.0,0.0,16.9970054626
0.0,2.0,0.0,0.526666820049
1.0,2.0,0.0,0.526666820049
2.0,2.0,0.0,0.526666820049
3.0,2.0,0.0,0.526666820049
4.0,2.0,0.0,0.526666820049
5.0,2.0,0.0,0.526666820049
6.0,2.0,0.0,0.526666820049
7.0,2.0,0.0,0.526666820049
8.0,2.0,0.0,0.526666820049
9.0,2.0,0.0,0.526666820049
10.0,2.0,0.0,0.526666820049
11.0,2.0,0.0,0.526666820049
12.0,2.0,0.0,0.526666820049
13.0,2.0,0.0,0.526666820049
14.0,2.0,0.0,0.526666820049
15.0,2.0,0.0,0.526666820049
16.0,2.0,0.0,0.526666820049
17.0,2.0,0.0,0.526666820049
18.0,2.0,0.0,0.526666820049
19.0,2.0,0.0,0.526666820049
20.0,2.0,0.0,0.526666820049
21.0,2.0,0.0,0.526666820049
22.0,2.0,0.0,0.526666820049
23.0,2.0,0.0,0.526666820049
24.0,2.0,0.0,0.526666820049
25.0,2.0,0.0,0.526666820049
26.0,2.0,0.0,0.526666820049
27.0,2.0,0.0,83.65599823
28.0,2.0,0.0,0.526666820049
29.0,2.0,0.0,0.526666820049
30.0,2.0,0.0,0.526666820049
31.0,2.0,0.0,0.526666820049
32.0,2.0,0.0,0.873500108719
33.0,2.0,0.0,1.61699974537
34.0,2.0,0.0,3.20499944687
35.0,2.0,0.0,6.75274991989
36.0,2.0,0.0,12.1990003586
37.0,2.0,0.0,17.0890026093
38.0,2.0,0.0,20.0535011292
39.0,2.0,0.0,20.6926670074
40.0,2.0,0.0,20.7440013885
41.0,2.0,0.0,20.8509998322
42.0,2.0,0.0,104.755996704
43.0,2.0,0.0,171.044006348
44.0,2.0,0.0,76.8069763184
45.0,2.0,0.0,117.141998291
46.0,2.0,0.0,304.335998535
47.0,2.0,0.0,68.9599990845
48.0,2.0,0.0,25.7180023193
49.0,2.0,0.0,23.7409896851
50.0,2.0,0.0,22.608001709
51.0,2.0,0.0,21.8959999084
52.0,2.0,0.0,22.2420005798
53.0,2.0,0.0,23.3869991302
54.0,2.0,0.0,24.7689990997
55.0,2.0,0.0,26.0149993896
56.0,2.0,0.0,40.3610038757
57.0,2.0,0.0,21.9060001373
58.0,2.0,0.0,436.236022949
59.0,2.0,0.0,170.478988647
60.0,2.0,0.0,56.6770019531
61.0,2.0,0.0,2.21249985695
62.0,2.0,0.0,1.59000003338
63.0,2.0,0.0,1.40425026417
64.0,2.0,0.0,0.880999982357
65.0,2.0,0.0,202.64201355
66.0,2.0,0.0,0.526666820049
67.0,2.0,0.0,0.526666820049
68.0,2.0,0.0,0.526666820049
69.0,2.0,0.0,140.65802002
70.0,2.0,0.0,92.2930374146
71.0,2.0,0.0,53.576499939
72.0,2.0,0.0,2.0515999794
73.0,2.0,0.0,1.74614274502
74.0,2.0,0.0,137.143981934
75.0,2.0,0.0,2.38499951363
76.0,2.0,0.0,6.08000040054
77.0,2.0,0.0,10.7884998322
78.0,2.0,0.0,178.95602417
79.0,2.0,0.0,122.225997925
80.0,2.0,0.0,37.2775001526
81.0,2.0,0.0,79.2510070801
82.0,2.0,0.0,58.8720016479
83.0,2.0,0.0,355.265991211
84.0,2.0,0.0,164.807998657
85.0,2.0,0.0,273.04699707
86.0,2.0,0.0,108.008499146
87.0,2.0,0.0,127.397994995
88.0,2.0,0.0,190.845993042
89.0,2.0,0.0,150.428039551
90.0,2.0,0.0,106.831001282
91.0,2.0,0.0,39.8950042725
92.0,2.0,0.0,4.5670003891
93.0,2.0,0.0,111.323020935
94.0,2.0,0.0,3.69499993324
95.0,2.0,0.0,3.95133328438
96.0,2.0,0.0,4.94700098038
97.0,2.0,0.0,150.949005127
98.0,2.0,0.0,360.815002441
99.0,2.0,0.0,84.4499969482
100.0,2.0,0.0,748.747009277
101.0,2.0,0.0,185.578979492
102.0,2.0,0.0,16.4460010529
103.0,2.0,0.0,19.4675006866
104.0,2.0,0.0,20.9510002136
105.0,2.0,0.0,386.497955322
106.0,2.0,0.0,278.101104736
107.0,2.0,0.0,31.9089984894
108.0,2.0,0.0,5.06850099564
109.0,2.0,0.0,310.260040283
110.0,2.0,0.0,176.19203186
111.0,2.0,0.0,0.526666820049
112.0,2.0,0.0,0.703800082207
113.0,2.0,0.0,310.350952148
114.0,2.0,0.0,1.51649987698
115.0,2.0,0.0,231.707992554
116.0,2.0,0.0,46.1949958801
117.0,2.0,0.0,6.367000103
118.0,2.0,0.0,115.226486206
119.0,2.0,0.0,35.7130050659
120.0,2.0,0.0,56.0929985046
121.0,2.0,0.0,82.4839859009
122.0,2.0,0.0,119.46900177
123.0,2.0,0.0,199.988983154
124.0,2.0,0.0,32.5110015869
125.0,2.0,0.0,54.4990005493
126.0,2.0,0.0,101.800018311
127.0,2.0,0.0,1.91066658497
128.0,2.0,0.0,96.5189819336
129.0,2.0,0.0,102.984046936
130.0,2.0,0.0,0.526666820049
131.0,2.0,0.0,254.216949463
132.0,2.0,0.0,0.833999931812
133.0,2.0,0.0,1.47800004482
134.0,2.0,0.0,2.14154553413
135.0,2.0,0.0,151.024017334
136.0,2.0,0.0,78.7219924927
137.0,2.0,0.0,109.102012634
138.0,2.0,0.0,72.6659698486
139.0,2.0,0.0,16.3770008087
140.0,2.0,0.0,96.182975769
141.0,2.0,0.0,76.0949859619
142.0,2.0,0.0,8.11499977112
143.0,2.0,0.0,52.6215019226
144.0,2.0,0.0,57.8799972534
145.0,2.0,0.0,3.54350018501
146.0,2.0,0.0,206.142959595
147.0,2.0,0.0,3.3069999218
148.0,2.0,0.0,7.01120042801
149.0,2.0,0.0,11.0060005188
150.0,2.0,0.0,16.0279960632
151.0,2.0,0.0,61.2809906006
152.0,2.0,0.0,44.4339981079
153.0,2.0,0.0,34.9209976196
154.0,2.0,0.0,27.8844985962
155.0,2.0,0.0,46.4160003662
156.0,2.0,0.0,63.9490089417
157.0,2.0,0.0,29.4710006714
158.0,2.0,0.0,96.3899993896
159.0,2.0,0.0,93.1200027466
160.0,2.0,0.0,82.348991394
161.0,2.0,0.0,419.273986816
162.0,2.0,0.0,242.87600708
163.0,2.0,0.0,0.873500108719
164.0,2.0,0.0,0.526666820049
165.0,2.0,0.0,0.526666820049
166.0,2.0,0.0,137.863082886
167.0,2.0,0.0,0.795105278492
168.0,2.0,0.0,37.6830024719
169.0,2.0,0.0,1.41824996471
170.0,2.0,0.0,2.06424999237
171.0,2.0,0.0,89.0969848633
172.0,2.0,0.0,107.323020935
173.0,2.0,0.0,66.5090026855
174.0,2.0,0.0,267.744995117
175.0,2.0,0.0,283.764007568
176.0,2.0,0.0,5.63300037384
177.0,2.0,0.0,6.16499996185
178.0,2.0,0.0,86.2729873657
179.0,2.0,0.0,53.0849990845
180.0,2.0,0.0,6.68400144577
181.0,2.0,0.0,7.17750024796
182.0,2.0,0.0,7.81099796295
183.0,2.0,0.0,8.0879983902
184.0,2.0,0.0,195.787979126
185.0,2.0,0.0,8.60925006866
186.0,2.0,0.0,8.31100082397
187.0,2.0,0.0,72.5109939575
188.0,2.0,0.0,5.12828540802
189.0,2.0,0.0,58.4510040283
190.0,2.0,0.0,95.2599945068
191.0,2.0,0.0,0.792499959469
192.0,2.0,0.0,0.526666820049
193.0,2.0,0.0,0.526666820049
194.0,2.0,0.0,0.526666820049
195.0,2.0,0.0,0.526666820049
196.0,2.0,0.0,0.526666820049
197.0,2.0,0.0,0.526666820049
198.0,2.0,0.0,0.526666820049
199.0,2.0,0.0,0.526666820049
200.0,2.0,0.0,0.526666820049
201.0,2.0,0.0,0.526666820049
202.0,2.0,0.0,0.526666820049
203.0,2.0,0.0,0.800999879837
204.0,2.0,0.0,1.32899987698
205.0,2.0,0.0,1.7935000658
206.0,2.0,0.0,2.11299967766
207.0,2.0,0.0,2.51499986649
208.0,2.0,0.0,3.64766669273
209.0,2.0,0.0,34.5030021667
210.0,2.0,0.0,98.9420013428
211.0,2.0,0.0,236.225006104
212.0,2.0,0.0,149.852005005
213.0,2.0,0.0,295.649993896
214.0,2.0,0.0,309.361968994
215.0,2.0,0.0,388.609008789
216.0,2.0,0.0,215.393005371
217.0,2.0,0.0,253.787994385
218.0,2.0,0.0,767.821105957
219.0,2.0,0.0,459.510009766
220.0,2.0,0.0,442.346038818
221.0,2.0,0.0,157.917999268
222.0,2.0,0.0,360.244903564
223.0,2.0,0.0,468.574951172
224.0,2.0,0.0,317.915985107
225.0,2.0,0.0,652.624145508
226.0,2.0,0.0,455.95098877
